audio_path,transcript
ThinkWithHessa_10_71_831402_842037.wav,فهمت كيف أوصل ل [level four] خلاص عديت. المعتقد إن الله يبتلي العبد اللي هو يحبه.
ThinkWithHessa_10_72_842037_859513.wav,يعني ما أعرف كيف أقولكم أو كيف أعبر عن استيائي يوم أنا أسمع هذا الشي واكثر. يعني أكثر وقت أنا سمعت هذا الكلام تخيلوا متي؟ يوم أبويا الله يرحمه توفي.
ThinkWithHessa_10_73_859513_871432.wav,ما كان وقته إن أرد علي الناس وأشرحلهم. لا ها الكلام غلط وما لا شغل أبدًا ما كان وقته كنت أسكت أسكت و [I knowed] أقولها هي صح.
ThinkWithHessa_10_74_871432_885858.wav,الله يحبني يحبني عشان جي خذ أبويا الله يحبني عشان جي حط مصيبه فو راسي. الله يحبني عشان جي طحت في أكبر فخ مثلًا.
ThinkWithHessa_10_75_885858_903241.wav,"يعني العاجل بيقول [sorry, sorry] لكن شوي خلينا نفكر صدق اللي في مخ بيقول عيل عيل كيف شوي أسوي عشان الله ما يحبني. إذا أنا الله يحبني، ويحطني في ها المشاكل وها المصايب، وها التعب، وها الشقاء في الحياة لا يحبني."
ThinkWithHessa_10_77_903362_918839.wav,يعني بالعجل إتخيلوا تشروحون هذا المنطق لشخص تبانوا يسلم. شو يعني شو السالفه؟ هذا نفسه اللي يقول حق مثلًا حرمه زوجها يضربها ضرب شو يقولولها؟
ThinkWithHessa_10_79_918910_937902.wav,ترا يحبج وهو ما أعرف كيف يعني يقولج إنه يحب لازم يضربج لأنه يحبج ولا ولا اللي ما يحبج ما بيضربج. تفكروا شوي لو ما يحبج ما يبي يضربج ويوم نواسي الصغار، ممكن يواسونا يعني.
ThinkWithHessa_10_80_937902_957215.wav,"أمج تضربج لإنها تحبج لإن هي تباج إنتي تكونين أحسن، وتباج إنتي [you guys, please] لا صدق [please]. هذا كله يلعبون في ال في ال في العقل اللاواعي، ويبرمجونا علي البرمجه ال ال ما أعرف شو أسميها."
ThinkWithHessa_10_82_957268_968450.wav,لكن حان الوقت [okey] إن أي حد يسمع هذا ال [podcast] على الأقل على الأقل إنه يعني يشك في هذا الكلام. ويشك في هذا المنطق.
ThinkWithHessa_10_83_968450_976593.wav,هل معناته إذا أنا مرتاحه في حياتي الحمدالله ومستانسه وما عندي مشاكل، ولا مصايب ربي ما يحبني ربي ما يحبني.
ThinkWithHessa_10_84_976593_994804.wav,لازم أتعب، لازم أشجي، ولازم هذا هاي برمجه جديمه ترا برمجه جديمه. وليبغي يتبرمج علي البرمجه الصح الحمدالله إن الله قدرني إني أنا أقدر أسوي علي الأقل ما أعرف كم حلقه نزلت، لكن أقل شي عشرين حلقه. 
ThinkWithHessa_10_85_994804_1009069.wav,أسمعوا الحلقات أرجوكم لأنه في كل حلقه أحاول جد ما أقدر أقتبس آيات قرآنيه وأشرحها بحب. موب بالتخويف.
ThinkWithHessa_10_86_1009069_1026688.wav,هذا الشي بس يعلمني الحب بشكل خاطئ. أنا بعدين يوم بكبر [okay] تخيلوا بنت صغيره أمها تضربها تصيح عند خلنا نقول خالتها [okay]، ولا بنت خالتها. كيف يواسونها؟ أمج تحبج لا تصيحين أمج تحبج عشان كده تضربج تخاف عليج. 
ThinkWithHessa_10_88_1026799_1041220.wav,[Okay] تكبر هاي البنت [okay] وتتزوج رايلها يمد أيده عليها، وتفهم. والأم عقب تيي تواسيها مثلًا أو أى حد ثاني. تفهم إن لو هو ما يحبها ما يعبر بهاي الطريقه.
ThinkWithHessa_10_89_1041220_1058766.wav,هو يحبها، إيغار عليها أو [?what ever it is] راح نشي يمد إيده عليها. فهمت الحب بطريقه غلط. وتبدا تخيلوا [please] تخيلوا هاي الإنسانه صدق تخيلو هاي الإنسانه كيف ثقتها بنفسها؟ كيف؟
ThinkWithHessa_10_91_1058800_1069136.wav,كيف تعاملها مع الناس؟ شو معتقداتها عن الحب؟ شو معتقداتها عن الزواج؟ أحس نقدر نتخيلها صح!
ThinkWithHessa_10_92_1069136_1079694.wav,كلنا نعرف يعني علي الأقل شخص واحد جي حد نعرفه من جريب، حد من بعيد المهم نعرف نعرفه قصه جي.
ThinkWithHessa_10_93_1079694_1095388.wav,هاي تكون حتى علاقتها مع ربها علاقه خوف هي تخاف من كل شي. خايفه هي هي فقط تسوي الأشياء من الخوف من باب الخوف. مافي شي من باب الحب لأن أصلًا ما تعرف شو هو الحب.
ThinkWithHessa_10_94_1095388_1109408.wav,الحب يالنسبالها ضرب، الحب مفهوم خاطئ عندها. فإذا أنا مؤمنه أن الأبتلاء من الإله.
ThinkWithHessa_10_95_1109408_1118989.wav,معناه إن الإله يحبني. فأنا كيف بقدر استقبل الحب الحقيقي اللي هو الصدق. 
ThinkWithHessa_10_96_1118989_1133217.wav,علامات إن الله يحبني، كيف بقدر استقبلها إذا أنا أتحري إن يوم أنا مضايقه في حياتي يوم عندي مشاكل فوق راسي، وكل شي يعني كل شي ضدي. 
ThinkWithHessa_10_97_1133217_1147583.wav,يعني الله يحبني وأصبر نفسي بها الكلام. كيف أنا بقدر أستوعب، وأفهم العلامات اللي هي موجوده أربعه وعشرين ساعه في هاي الحياة الله ما يابنا إهنيه بس وخلانا.
ThinkWithHessa_10_98_1147583_1163113.wav,الله ما خلقنا وخلانا لا، الله موجود يانا أربع وعشرين ساعه والعلامات موجوده دايمًا. علامات وجوده أقدر أنا استشعرها، وعلامات حبه لي أقدر أنا ايضًا استشعرها.
ThinkWithHessa_10_99_1163113_1182510.wav,ولكن أول خطوه إني انا أغير المعتقدات السلبيه حول الإله. كيف بقدر استقبل أي شي من ربي وأنا أشوفه إن هو لازم إن يضرني عشان يحبني.
ThinkWithHessa_10_101_1182601_1193980.wav,وهو ما أبي يبتليني إلا لأنه يحبني. وهو مريح حد ثاني أو مريح فلانه، وفلان لأنه عكس الحب يعني.
ThinkWithHessa_10_102_1193980_1209015.wav,أو لأنه أختبار أو هذا عقابهم [oh my good] تعرفوا شو اتذكرت؟ اتذكرت يوم كنت صغيره كانوا يقولون كنت أنا أسأل كنت أسأل كنت أقول إنه ليش الأجانب جوهم حلو ويسوون أي شيء يبونه ومستانسين في حياتهم.
ThinkWithHessa_10_103_1209015_1221088.wav,تعرفون شو هو الرد؟ الله عطاهم هاي الأشياء كلها عشان هم حينه يستمتعون بالحياة [okey] ولكن يايينهم العقاب والعذاب. 
ThinkWithHessa_10_104_1221088_1236094.wav,يعني أي شي كان زين في الحياة هاي كانوا يعني ينسبونه أنه هيه الله يعني الله يعطيهم اللي يبونه، الله يسوي جي لأنه اختبار لأنه من بعد هذا الشي عذاب، وعقاب. 
ThinkWithHessa_10_105_1236094_1251761.wav,يعني كل شي [fake] كل شي حلو في الحياه [fake] كل شي [trab] فخ فخ من الإله كان. تخيلوا هاي أشيا أنا كنت يعني مؤمنه فيها من الصغر.
ThinkWithHessa_10_107_1251820_1265681.wav,تخيلوا يعني فأنا متأكده إنه عالأقل نص المستمعين بيكونون حاسين فيا لأنه يعني نفس العادات ونفس التقاليد، ونفس الكلام سمعناه في كل مكان.
ThinkWithHessa_10_108_1265681_1279548.wav,"وخذ مني وقت، وخذ مني جهد، وخذ مني تعب، وخذ مني إن أنا أحتاج إني أنا إحتجت إني أنا [I reach rock bottom, rock bottom] إني أنا أوصل أخس مرحله في حياتي."
ThinkWithHessa_10_109_1279548_1293430.wav,اللي خلتني غصبًا عني أدخل داخل ال [deep inside]. وأطلب من ربي إنه يفهمني هذا الدين.
ThinkWithHessa_10_110_1293430_1303806.wav,يفهمني يعني الصح أنا كنت شاكه في كل شي. أنا كنت ضايعة إحتجت إني أنا أرجع لربي وايد وبقوة.
ThinkWithHessa_10_111_1303806_1320019.wav,ومو بالرب اللي هم عرفوني عليه لا، تعلمت، وعرفت، واستوعبت كله بروحي بيني وبين ونفسي. طبعا كنت أسمع دكتور سلطان العثيم، وكنت أسمع محمد الدحين، وكنت أسمع وغيرهم.
ThinkWithHessa_10_112_1320019_1331181.wav,من الدكاتره وهم عندهم منظور آخر للدين للحياه منظور جدًا جدًا جدًا جميل وجدًا حلو إيجابي.
ThinkWithHessa_10_113_1331181_1345441.wav,وما كان أنا كنت واصله مرحله ما كان عندي شي أخسره فجربت إني جربت إني أطبق الكلام اللي ينقال. سويت أنا بروحي سويت اختبار.
ThinkWithHessa_10_114_1345441_1361596.wav,تشني أنا اختبر إن هل هذا الكلام صحيح أو لا. وسويت اختباراتي بروحي وأنا وصلت لها القناعه بنفسي. موب سلطان العثيم وصلني أو مو بفلان الفلاني وصلني لا ولا صدقت هذا وها لا. 
ThinkWithHessa_10_116_1361646_1375304.wav,أنا هيه سمعت سمعت من عدة مصادر ولكن القرار الأول والأخير بيكون بيني وبين ونفسي. وبيكون إني أنا أنتظر العلامات من ربي.
ThinkWithHessa_10_117_1375304_1390730.wav,الأستخاره إنه يا الله هل ها الشي صح؟ هل هذا الطريتج صح ولا لا؟ وفي [signs] وعلامات. الحمدالله أذكر كنت أقول إن حب الإله غير مشروط.
ThinkWithHessa_10_119_1390825_1404720.wav,وياني يعني ياني [hate] وهجموا عليا الناس وكيف غير مشروط! وهذا كلام غلط ولا وفي شروط، وفي واحد، أثنين، ثلاث وفي بلاب لاب لا.
ThinkWithHessa_10_121_1404844_1415984.wav,واللي اقصده هو غير مشروط ما في شروط [physical] جسديه، ماديه لا ما في.
ThinkWithHessa_10_122_1415984_1428874.wav,هذا إيماني أنا وتقدرون تجربونه شوفون نفس ما أنا يام سمعت حد ثاني. سرت، جربت استشعرت هذا الكلام طبقت شوي.
ThinkWithHessa_10_123_1428874_1446955.wav,وشفت ال وشفت العلامات من إلهي وشفت الاحتواء من إلهي وهنيه أنا أنأكدت من هذا الكلام. فكل حد يسمع هالحلقه في أشيا ممكن ما نتفق فيها. يمكن في أشيا يعني ضد معتقداتكم.
